,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
874,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Tim Hortons,43.6387035,-79.3862146,Coffee Shop
875,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Canadian Waters,43.642277,-79.38588,Aquarium
876,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,WVRST,43.644895,-79.382196,Beer Bar
877,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
878,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
879,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Corks,43.64249338656422,-79.38154042927468,Bar
880,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
881,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Subway,43.63946501862797,-79.38353346795704,Sandwich Place
882,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Sushi Shop,43.64326409734469,-79.38117413882074,Restaurant
883,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
884,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
885,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.63989328320199,-79.38100232755777,Coffee Shop
886,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
887,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
888,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
889,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Radisson Admiral Hotel Toronto-Harbourfront,43.638701517346064,-79.38574102586699,Hotel
890,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
891,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
892,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
893,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Toronto Railway Museum,43.641371,-79.386051,History Museum
894,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
895,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
896,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
897,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
898,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
899,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
900,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
901,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Rainbow Reef,43.64226,-79.385994,Aquarium
902,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
903,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
904,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
905,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
906,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
907,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Pizzaiolo,43.63911334934392,-79.38726583483393,Pizza Place
908,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
909,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
910,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
911,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
912,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
913,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
914,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Starbucks,43.64116976526963,-79.37815858466746,Coffee Shop
915,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
916,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Thai Express,43.642641719286054,-79.38337455637549,Restaurant
917,"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Horizons Café,43.64267891101992,-79.38702227704957,American Restaurant
918,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
919,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
920,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
921,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
922,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
923,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
924,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
925,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
926,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
927,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
928,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
929,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
930,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
931,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
932,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
933,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
934,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
935,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
936,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647923453007955,-79.38378948070567,Bar
937,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
938,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
939,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
940,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
941,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
942,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
943,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
944,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
945,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
946,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
947,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
948,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
949,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
950,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
951,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,WVRST,43.644895,-79.382196,Beer Bar
952,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
953,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
954,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
955,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
956,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Soup Nutsy,43.64799973583649,-79.38051792697051,Soup Place
957,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
958,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
959,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Loose Moose Tap & Grill,43.64528061938072,-79.38396600831251,Sports Bar
960,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
961,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
962,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
963,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
964,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
965,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
966,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
967,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
968,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
969,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
970,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
971,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
972,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
973,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
974,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
975,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
976,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
977,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto Athletic Club,43.647459040546956,-79.38031448199605,Gym
978,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
979,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
980,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
981,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
982,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
983,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
984,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
985,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
986,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
987,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
988,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Scaddabush,43.6447367776608,-79.38535477982775,Italian Restaurant
989,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
990,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
991,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
992,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
993,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
994,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
995,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
996,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
997,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
998,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
999,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
1000,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
1001,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,TELUS Store,43.64331243103257,-79.38099939294844,Office
1002,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
1003,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
1004,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
1005,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
1006,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1007,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1008,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1009,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1010,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1011,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
1012,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
1013,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1014,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
1015,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Real Sports Bar & Grill,43.64283099171422,-79.38009454098032,Sports Bar
1016,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1017,"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1018,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1019,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1020,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1021,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1022,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
1023,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1024,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1025,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1026,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1027,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1028,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
1029,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1030,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1031,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
1032,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1033,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1034,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1035,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1036,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
1037,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1038,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1039,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1040,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
1041,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1042,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1043,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
1044,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1045,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1046,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1047,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1048,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1049,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1050,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1051,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
1052,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1053,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1054,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1055,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1056,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1057,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1058,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1059,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1060,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1061,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1062,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1063,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1064,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1065,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1066,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1067,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1068,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Soup Nutsy,43.64799973583649,-79.38051792697051,Soup Place
1069,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1070,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
